ID;Tipo;SKU;Nombre;Publicado;¿Está destacado?;Visibilidad en el catálogo;Descripción corta;Descripción;Día en que empieza el precio rebajado;Día en que termina el precio rebajado;Estado del impuesto;Clase de impuesto;¿En inventario?;Inventario;Cantidad de bajo inventario;¿Permitir reservas de productos agotados?;¿Vendido individualmente?;Peso (g);Longitud (cm);Anchura (cm);Altura (cm);¿Permitir valoraciones de clientes?;Nota de compra;Precio rebajado;Precio normal;Categorías;Etiquetas;Clase de envío;Imágenes;Límite de descargas;Días de caducidad de la descarga;Superior;Productos agrupados;Ventas dirigidas;Ventas cruzadas;URL externa;Texto del botón;Posición;Nombre del atributo 1;Valor(es) del atributo 1;Atributo visible 1;Atributo global 1;Nombre del atributo 2;Valor(es) del atributo 2;Atributo visible 2;Atributo global 2;Nombre del atributo 3;Valor(es) del atributo 3;Atributo visible 3;Atributo global 3;Nombre del atributo 4;Valor(es) del atributo 4;Atributo visible 4;Atributo global 4;Nombre del atributo 5;Valor(es) del atributo 5;Atributo visible 5;Atributo global 5;Nombre del atributo 6;Valor(es) del atributo 6;Atributo visible 6;Atributo global 6
;simple;;LCJW-EN099 Harpie's Feather Duster;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡18 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Magia ;1;1
;simple;;LCJW-EN273 Sixth Sense;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡5 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Common;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LCJW-EN287 Super Rejuvenation;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCJW-EN290 Pot of Avarice;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Magia ;1;1
;simple;;LCJW-EN291 Trade-In (Spanish);1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡4 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCJW-EN297 Black Horn of Heaven;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LCKC-EN008 Blue-Eyes Shining Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LCKC-EN02 The Flute of Summoning Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCKC-EN029 Card of Demise;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCKC-EN042 Lullaby of Obedience;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCKC-EN046 Crush Card Virus;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LCKC-EN066 Azure-Eyes Silver Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;LCKC-EN071 Beelze of the Diabolic Dragons;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡6 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; Unlimited ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Synchro ;1;1
;simple;;LCKC-EN072 Dragon Ravine;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCKC-EN075 Dragon Shrine;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡4 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCKC-EN077 Droll & Lock Bird;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡17 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;LCYW-EN003 Celtic Guardian;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LCYW-EN032 Big Shield Gardna;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡10 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LCYW-EN054 Raigeki;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡7 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN058 Monster Reborn;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN061 Heavy Storm;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡2 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN066 Diffusion Wave-Motion;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN089 Seven Tools of the Bandit;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LCYW-EN095 Dust Tornado;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LCYW-EN125 Exchange;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN152 Solemn Judgment;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡7 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LCYW-EN155 Mirage of Nightmare;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN178 Imperial Order;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡6 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; Unlimited ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Trampa ;1;1
;simple;;LCYW-EN180 Torrential Tribute;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LCYW-EN181 Bottomless Trap Hole;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LCYW-EN19 Royal Tribute;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡7 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN191 Gravekeeper's Commandant;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡7 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LCYW-EN221 Aqua Madoor;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;LCYW-EN248 Chaos Sorcerer;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡6 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LCYW-EN254 Solar Flare Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LCYW-EN265 Upstart Goblin;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;MP;1;;Tipo;Magia;1;1
;simple;;LCYW-EN265 Upstart Goblin;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡5 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN267 Prohibition;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡7 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN275 Smashing Ground;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡2 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN28 Swords of Concealing Light;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LCYW-EN293 Beckoning Light;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;LCYW-EN298 Phoenix Wing Wind Blast;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LCYW-EN300 Black Horn of Heaven;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡2 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;LDK2-ENY02 Ties of the Brethren (Spanish);1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LDS1-EN049 Relinquished Fusion;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LDS1-EN051 Millennium-Eyes Restrict;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡10 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; Limited Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Fusión ;1;1
;simple;;LDS2-EN125 Urgent Schedule;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡6 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LED2-EN003 Millennium-Eyes Restrict;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡12 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LED2-EN003 Millennium-Eyes Restrict (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡10 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LED4-EN023 Garden Rose Maiden;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡7 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;LED5-EN052 Starving Venom Fusion Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LED7-EN000 The Winged Dragon of Ra (Alternate Artwork);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡23 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LED7-EN004 Ancient Chant;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡25 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LEDD-ENB00 Chimeratech Megafleet Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LEHD-ENB21 Dark Hole;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LEHD-ENC00 The Phantom Knights of Rusty Bardiche (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;LEHD-ENC38 Leviair the Sea Dragon (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Common;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;LIOV-EN003 ZS - Ascended Sage (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡5 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LIOV-EN036 Garden Rose Flora (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;LIOV-EN043 Drytron Mu Beta Fafnir;1;0;visible;;;;;taxable;;1;6;;0;0;;;;;0;;;₡21 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;LIOV-EN081 Proof of Pruflas (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LOB-003 Flame Swordsman;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;MP;1;;Tipo;Fusión;1;1
;simple;;LOB-007 Celtic Guardian (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;LOB-015 Charubin the Fire Knight;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LOB-015 Charubin the Fire Knight (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LOB-019 Darkfire Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LOB-022 Fusionist;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Fusión;1;1
;simple;;LOB-053 Raigeki;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;LOB-058 Trap Hole;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;LOB-058 Trap Hole (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;MP;1;;Tipo;Trampa;1;1
;simple;;LOB-062 Mystical Elf;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;MP;1;;Tipo;Monstruo;1;1
;simple;;LOB-067 Karbonala Warrior;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Fusión;1;1
;simple;;LOB-101 Swords of Revealing Light;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;LOB-101 Swords of Revealing Light (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡10 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;LOB-118 Monster Reborn;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;LOB-119 Pot of Greed;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;MP;1;;Tipo;Magia;1;1
;simple;;LOB-125 Gaia the Dragon Champion;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LOB-125 Gaia the Dragon Champion (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡15 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LOB-125 Gaia the Dragon Champion Missprint Secret/Ultra Rare;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡18 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;MP;1;;Tipo;Fusión;1;1
;simple;;LOD-019 Ryu Senshi;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;LOD-02 Reinforcement of the Army;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;LOD-062 Airknight Parshath;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;MP;1;;Tipo;Monstruo;1;1
;simple;;LOD-091 Royal Oppression;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;LOD-099 Last Turn;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡5 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;LOD-099 Last Turn;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;MP;1;;Tipo;Trampa;1;1
;simple;;LODT-EN022 Ryko, Lightsworn Hunter;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;LODT-EN028 Substitoad;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡6 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;LODT-EN052 Solar Recharge;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
